review_id,order_id,customer_id,restaurant_id,rating,review_text,sentiment,review_timestamp
REV000289,O032909,C04902,R0076,5,Amazing food and excellent quality.,Positive,2026-03-08 03:00:00
REV000290,O022199,C03981,R0137,5,The food was delicious and fresh.,Positive,2026-02-17 06:00:00
REV000291,O020107,C00743,R0188,3,The food was acceptable.,Neutral,2026-01-26 02:00:00
REV000292,O019706,C03508,R0230,5,Great quality and very good service.,Positive,2026-05-25 02:00:00
REV000293,O036735,C03429,R0047,3,Everything was perfect and well packed.,Positive,2026-06-17 05:00:00
REV000294,O039984,C00409,R0126,4,Great quality and very good service.,Positive,2026-05-24 06:00:00
REV000295,O007297,C03306,R0046,2,The delivery was very late.,Negative,2026-05-04 23:00:00
REV000296,O008926,C00973,R0242,4,Fast delivery and great packaging.,Positive,2026-04-11 04:00:00
REV000297,O009018,C04170,R0239,4,Really tasty food with generous portions.,Positive,2026-03-17 11:00:00
REV000298,O046578,C03666,R0052,5,The food was fresh and flavorful.,Positive,2026-01-17 13:00:00
REV000299,O012315,C01679,R0031,5,Excellent experience from start to finish.,Positive,2026-02-02 22:00:00
REV000300,O023622,C04455,R0137,5,Everything was perfect and well packed.,Positive,2026-05-14 01:00:00
REV000301,O012059,C04793,R0180,5,Really tasty food with generous portions.,Positive,2026-02-28 12:00:00
REV000302,O026773,C02779,R0152,5,Great quality and very good service.,Positive,2026-05-09 22:00:00
REV000303,O038114,C04775,R0242,3,The food was okay.,Neutral,2026-03-24 06:00:00
REV000304,O030427,C00609,R0271,5,Excellent experience from start to finish.,Positive,2026-05-24 17:00:00
REV000305,O041229,C00903,R0294,4,Everything was perfect and well packed.,Positive,2026-05-31 01:00:00
REV000306,O008584,C04842,R0163,4,Fast delivery and great packaging.,Positive,2026-03-08 18:00:00
REV000307,O014208,C04893,R0030,5,The food was delicious and fresh.,Positive,2026-06-14 20:00:00
REV000308,O016370,C03844,R0053,3,Overall it was satisfactory.,Neutral,2026-02-28 22:00:00
REV000309,O038343,C03759,R0064,4,Amazing food and excellent quality.,Positive,2026-01-25 23:00:00
REV000310,O006080,C02700,R0074,3,The experience was fine.,Neutral,2026-03-23 12:00:00
REV000311,O026703,C04965,R0187,3,The order was okay overall.,Neutral,2026-04-14 00:00:00
REV000312,O013410,C00371,R0228,4,Fast delivery and great packaging.,Positive,2026-04-12 04:00:00
REV000313,O008832,C02895,R0119,5,The food was fresh and flavorful.,Positive,2026-06-23 13:00:00
REV000314,O006394,C00860,R0269,3,The order was okay overall.,Neutral,2026-04-06 05:00:00
REV000315,O017686,C03776,R0095,2,The packaging was damaged.,Negative,2026-06-26 10:00:00
REV000316,O011547,C02803,R0091,5,The food was delicious and fresh.,Positive,2026-04-03 12:00:00
REV000317,O007244,C04315,R0162,4,Delivery was fast and the food arrived hot.,Positive,2026-06-10 10:00:00
REV000318,O040892,C01255,R0282,4,Great quality and very good service.,Positive,2026-04-26 16:00:00
REV000319,O044809,C01867,R0146,5,The food was delicious and fresh.,Positive,2026-05-22 03:00:00
REV000320,O000696,C04931,R0090,4,Great quality and very good service.,Positive,2026-03-15 20:00:00
REV000321,O039255,C03881,R0061,5,Really tasty food with generous portions.,Positive,2026-05-31 12:00:00
REV000322,O042608,C00651,R0253,5,Everything was perfect and well packed.,Positive,2026-01-04 13:00:00
REV000323,O041063,C03284,R0237,5,The order arrived quickly and everything was hot.,Positive,2026-01-08 16:00:00
REV000324,O037972,C02245,R0137,5,The food was delicious and fresh.,Positive,2026-02-03 09:00:00
REV000325,O033863,C04672,R0286,4,Fast delivery and great packaging.,Positive,2026-05-23 14:00:00
REV000326,O036403,C02386,R0157,4,The food arrived cold.,Negative,2026-04-12 06:00:00
REV000327,O015747,C00939,R0123,5,Delivery was fast and the food arrived hot.,Positive,2026-01-12 23:00:00
REV000328,O019482,C04703,R0058,4,Delivery was fast and the food arrived hot.,Positive,2026-06-11 19:00:00
REV000329,O023905,C04410,R0198,4,The food was fresh and flavorful.,Positive,2026-01-29 08:00:00
REV000330,O038010,C01617,R0144,3,The food was acceptable.,Neutral,2026-05-18 19:00:00
REV000331,O022987,C03305,R0208,4,Excellent experience from start to finish.,Positive,2026-03-05 18:00:00
REV000332,O043595,C00367,R0039,3,Great quality and very good service.,Positive,2026-04-26 20:00:00
REV000333,O000449,C04113,R0024,4,Great quality and very good service.,Positive,2026-05-19 05:00:00
REV000334,O027071,C02245,R0132,5,The food was cold and the delivery was late.,Negative,2026-05-19 10:00:00
REV000335,O000927,C00365,R0035,5,The order arrived quickly and everything was hot.,Positive,2026-02-08 11:00:00
REV000336,O020930,C03253,R0159,4,Great quality and very good service.,Positive,2026-06-06 00:00:00
REV000337,O027856,C02290,R0179,4,Delivery was fast and the food arrived hot.,Positive,2026-03-01 18:00:00
REV000338,O038777,C00857,R0009,4,The food was fresh and flavorful.,Positive,2026-06-28 20:00:00
REV000339,O043623,C00047,R0046,5,Excellent experience from start to finish.,Positive,2026-05-09 22:00:00
REV000340,O030268,C02716,R0226,3,The experience was fine.,Neutral,2026-01-07 13:00:00
REV000341,O020580,C02827,R0295,1,The food arrived cold.,Negative,2026-06-11 09:00:00
REV000342,O020623,C03008,R0170,1,The food was cold and the delivery was late.,Negative,2026-06-24 23:00:00
REV000343,O018743,C02428,R0269,5,Really tasty food with generous portions.,Positive,2026-02-26 01:00:00
REV000344,O023977,C03664,R0003,1,The food arrived cold.,Negative,2026-03-01 18:00:00
REV000345,O043384,C04774,R0239,1,Great quality and very good service.,Positive,2026-02-23 18:00:00
REV000346,O045566,C04772,R0210,3,The food was okay.,Neutral,2026-04-06 04:00:00
REV000347,O048099,C02648,R0157,4,Everything was perfect and well packed.,Positive,2026-06-23 22:00:00
REV000348,O002452,C03257,R0100,5,I received the wrong item.,Negative,2026-03-14 02:00:00
REV000349,O035741,C04248,R0048,5,Great quality and very good service.,Positive,2026-02-08 23:00:00
REV000350,O006096,C00553,R0293,5,Great quality and very good service.,Positive,2026-06-10 06:00:00
REV000351,O001047,C00815,R0084,4,Great quality and very good service.,Positive,2026-05-03 15:00:00
REV000352,O048831,C00599,R0209,4,Really tasty food with generous portions.,Positive,2026-04-06 17:00:00
REV000353,O040015,C04597,R0016,5,Everything was perfect and well packed.,Positive,2026-01-06 15:00:00
REV000354,O034318,C04069,R0074,4,Delivery was fast and the food arrived hot.,Positive,2026-04-20 07:00:00
REV000355,O023346,C04865,R0084,4,The food was delicious and fresh.,Positive,2026-06-16 03:00:00
REV000356,O030573,C00624,R0209,4,Great quality and very good service.,Positive,2026-05-18 16:00:00
REV000357,O027760,C00341,R0144,5,Amazing food and excellent quality.,Positive,2026-04-29 08:00:00
REV000358,O027100,C03874,R0255,5,Very poor experience with the delivery.,Negative,2026-01-12 07:00:00
REV000359,O004899,C02097,R0118,4,The order arrived quickly and everything was hot.,Positive,2026-04-23 09:00:00
REV000360,O012242,C00087,R0047,4,Fast delivery and great packaging.,Positive,2026-03-06 17:00:00
REV000361,O020155,C01780,R0159,3,The order was okay overall.,Neutral,2026-03-25 17:00:00
REV000362,O024438,C03788,R0244,4,Amazing food and excellent quality.,Positive,2026-01-23 15:00:00
REV000363,O023130,C02227,R0099,1,The order was delayed for a long time.,Negative,2026-04-29 17:00:00
REV000364,O019754,C02861,R0018,4,The order arrived quickly and everything was hot.,Positive,2026-03-16 19:00:00
REV000365,O024339,C02910,R0257,4,The food was delicious and fresh.,Positive,2026-06-15 20:00:00
REV000366,O006754,C01583,R0002,3,Everything was perfect and well packed.,Positive,2026-05-24 17:00:00
REV000367,O042344,C03669,R0284,5,Delivery was fast and the food arrived hot.,Positive,2026-04-21 21:00:00
REV000368,O031653,C02736,R0151,2,The food was fresh and flavorful.,Positive,2026-06-01 15:00:00
REV000369,O026986,C02669,R0061,5,Everything was perfect and well packed.,Positive,2026-06-25 12:00:00
REV000370,O032324,C00369,R0255,2,The delivery was very late.,Negative,2026-01-31 04:00:00
REV000371,O033911,C02816,R0220,5,The order arrived quickly and everything was hot.,Positive,2026-06-12 21:00:00
REV000372,O023601,C04757,R0079,5,Everything was perfect and well packed.,Positive,2026-06-05 15:00:00
REV000373,O008012,C04296,R0202,4,The food was delicious and fresh.,Positive,2026-05-08 23:00:00
REV000374,O027517,C03003,R0189,5,The order arrived quickly and everything was hot.,Positive,2026-06-28 17:00:00
REV000375,O049863,C00627,R0115,5,Amazing food and excellent quality.,Positive,2026-05-13 22:00:00
REV000376,O033978,C00475,R0001,5,The food was fresh and flavorful.,Positive,2026-05-15 20:00:00
REV000377,O014988,C04789,R0188,5,The food was fresh and flavorful.,Positive,2026-05-21 18:00:00
REV000378,O002239,C01183,R0021,1,The food arrived cold.,Negative,2026-03-31 10:00:00
REV000379,O044426,C03182,R0266,3,The order was okay overall.,Neutral,2026-01-11 03:00:00
REV000380,O023125,C00188,R0281,5,The food was delicious and fresh.,Positive,2026-05-10 23:00:00
REV000381,O027170,C00556,R0214,5,Really tasty food with generous portions.,Positive,2026-04-18 09:00:00
REV000382,O023606,C01480,R0137,4,The order arrived quickly and everything was hot.,Positive,2026-02-07 23:00:00
REV000383,O029007,C01992,R0035,5,Excellent experience from start to finish.,Positive,2026-06-30 23:00:00
REV000384,O027447,C00112,R0197,1,The delivery was very late.,Negative,2026-02-21 06:00:00
REV000385,O012608,C01427,R0127,3,Nothing special about the order.,Neutral,2026-05-26 18:00:00
REV000386,O035497,C04333,R0273,5,Amazing food and excellent quality.,Positive,2026-04-29 18:00:00
REV000387,O012224,C04850,R0083,4,The order arrived quickly and everything was hot.,Positive,2026-01-22 13:00:00
REV000388,O029964,C03230,R0046,5,Delivery was fast and the food arrived hot.,Positive,2026-03-19 02:00:00
REV000389,O032462,C01044,R0175,4,Really tasty food with generous portions.,Positive,2026-01-13 18:00:00
REV000390,O014255,C03775,R0013,3,It was an ordinary experience.,Neutral,2026-06-29 07:00:00
REV000391,O010977,C02360,R0255,4,Great quality and very good service.,Positive,2026-04-25 03:00:00
REV000392,O045938,C03424,R0121,5,Delivery was fast and the food arrived hot.,Positive,2026-03-16 11:00:00
REV000393,O007004,C02385,R0039,4,The food was delicious and fresh.,Positive,2026-05-26 03:00:00
REV000394,O010084,C00284,R0044,4,Great quality and very good service.,Positive,2026-02-19 15:00:00
REV000395,O027236,C03108,R0152,3,Average experience.,Neutral,2026-02-25 20:00:00
REV000396,O043896,C02964,R0214,3,Everything was perfect and well packed.,Positive,2026-04-25 11:00:00
REV000397,O008504,C00291,R0128,4,Everything was perfect and well packed.,Positive,2026-01-28 08:00:00
REV000398,O015715,C03799,R0120,4,The food was delicious and fresh.,Positive,2026-02-06 02:00:00
REV000399,O019954,C01354,R0002,4,Delivery was fast and the food arrived hot.,Positive,2026-06-13 22:00:00
REV000400,O023100,C01234,R0248,5,The food was delicious and fresh.,Positive,2026-02-26 01:00:00
REV000401,O024554,C04425,R0070,4,Really tasty food with generous portions.,Positive,2026-01-16 21:00:00
REV000402,O030471,C04361,R0233,4,Great quality and very good service.,Positive,2026-02-08 01:00:00
REV000403,O030822,C00575,R0226,5,Delivery was fast and the food arrived hot.,Positive,2026-06-19 15:00:00
REV000404,O011005,C02409,R0243,5,Great quality and very good service.,Positive,2026-03-19 06:00:00
REV000405,O009431,C02475,R0150,5,Excellent experience from start to finish.,Positive,2026-05-31 10:00:00
REV000406,O005202,C00243,R0278,3,Everything was perfect and well packed.,Positive,2026-01-29 05:00:00
REV000407,O002306,C00417,R0090,2,The food was bland and disappointing.,Negative,2026-03-15 21:00:00
REV000408,O041867,C02457,R0165,3,The order was delayed for a long time.,Negative,2026-05-07 12:00:00
REV000409,O014708,C01710,R0280,4,Great quality and very good service.,Positive,2026-03-23 04:00:00
REV000410,O009906,C04837,R0282,1,The food was bland and disappointing.,Negative,2026-04-24 09:00:00
REV000411,O034791,C02885,R0097,4,Great quality and very good service.,Positive,2026-02-08 15:00:00
REV000412,O026413,C02070,R0209,4,Excellent experience from start to finish.,Positive,2026-03-07 13:00:00
REV000413,O049821,C00026,R0246,5,The food was fresh and flavorful.,Positive,2026-03-20 13:00:00
REV000414,O024111,C02486,R0107,5,The food was fresh and flavorful.,Positive,2026-01-11 05:00:00
REV000415,O021931,C03253,R0159,2,Very poor experience with the delivery.,Negative,2026-04-20 14:00:00
REV000416,O032714,C02052,R0082,4,The order arrived quickly and everything was hot.,Positive,2026-01-28 19:00:00
REV000417,O033705,C01980,R0197,3,Nothing special about the order.,Neutral,2026-06-19 12:00:00
REV000418,O015546,C02960,R0236,5,Amazing food and excellent quality.,Positive,2026-02-18 04:00:00
REV000419,O045011,C04252,R0112,4,Fast delivery and great packaging.,Positive,2026-03-21 04:00:00
REV000420,O040172,C04718,R0180,4,Fast delivery and great packaging.,Positive,2026-05-25 08:00:00
REV000421,O032979,C02726,R0035,5,Really tasty food with generous portions.,Positive,2026-04-17 01:00:00
REV000422,O046000,C02052,R0018,3,The order was okay overall.,Neutral,2026-03-06 01:00:00
REV000423,O005317,C02671,R0015,4,Everything was perfect and well packed.,Positive,2026-03-17 02:00:00
REV000424,O018512,C00376,R0085,3,Average experience.,Neutral,2026-01-27 07:00:00
REV000425,O031413,C03263,R0142,5,Everything was perfect and well packed.,Positive,2026-06-26 15:00:00
REV000426,O004544,C04922,R0002,2,The order took too long to arrive.,Negative,2026-05-24 22:00:00
REV000427,O049387,C04376,R0181,5,Everything was perfect and well packed.,Positive,2026-06-15 08:00:00
REV000428,O029315,C00027,R0073,4,Great quality and very good service.,Positive,2026-05-02 12:00:00
REV000429,O009314,C01723,R0163,5,Excellent experience from start to finish.,Positive,2026-03-08 01:00:00
REV000430,O023632,C02083,R0178,1,I received the wrong item.,Negative,2026-03-04 14:00:00
REV000431,O049165,C03085,R0173,5,Really tasty food with generous portions.,Positive,2026-05-18 15:00:00
REV000432,O030225,C04504,R0097,1,The food was bland and disappointing.,Negative,2026-01-26 07:00:00
REV000433,O021346,C04228,R0223,2,The order was delayed for a long time.,Negative,2026-06-26 13:00:00
REV000434,O024305,C01375,R0233,5,The order arrived quickly and everything was hot.,Positive,2026-06-28 02:00:00
REV000435,O047783,C00032,R0158,3,Nothing special about the order.,Neutral,2026-03-31 13:00:00
REV000436,O029171,C03859,R0090,1,The delivery was very late.,Negative,2026-06-09 02:00:00
REV000437,O004304,C03264,R0134,5,Fast delivery and great packaging.,Positive,2026-04-03 01:00:00
REV000438,O008680,C02961,R0005,5,Everything was perfect and well packed.,Positive,2026-03-19 01:00:00
REV000439,O040303,C03641,R0010,3,Delivery was fast and the food arrived hot.,Positive,2026-05-24 02:00:00
REV000440,O035562,C03622,R0099,5,Delivery was fast and the food arrived hot.,Positive,2026-02-23 07:00:00
REV000441,O039462,C04944,R0034,4,Everything was perfect and well packed.,Positive,2026-06-20 11:00:00
REV000442,O034861,C01529,R0198,4,Everything was perfect and well packed.,Positive,2026-06-14 21:00:00
REV000443,O022310,C01891,R0187,3,The food was acceptable.,Neutral,2026-05-07 16:00:00
REV000444,O045406,C03415,R0150,4,The food was fresh and flavorful.,Positive,2026-03-30 22:00:00
REV000445,O002032,C04895,R0237,1,My order was missing an item.,Negative,2026-03-04 00:00:00
REV000446,O020244,C01717,R0102,5,Everything was perfect and well packed.,Positive,2026-01-05 19:00:00
REV000447,O001509,C02155,R0126,5,The food was fresh and flavorful.,Positive,2026-04-09 13:00:00
REV000448,O033125,C03102,R0155,5,Everything was perfect and well packed.,Positive,2026-04-27 10:00:00
REV000449,O049143,C00342,R0253,5,The food was fresh and flavorful.,Positive,2026-04-15 07:00:00
REV000450,O009654,C02782,R0055,5,The food was fresh and flavorful.,Positive,2026-01-18 11:00:00
REV000451,O022479,C04003,R0065,4,Really tasty food with generous portions.,Positive,2026-02-02 07:00:00
REV000452,O006784,C03473,R0201,4,Amazing food and excellent quality.,Positive,2026-06-08 01:00:00
REV000453,O012391,C02873,R0077,4,Everything was perfect and well packed.,Positive,2026-01-22 09:00:00
REV000454,O006006,C02915,R0143,4,Excellent experience from start to finish.,Positive,2026-02-25 05:00:00
REV000455,O000629,C03817,R0168,4,Everything was perfect and well packed.,Positive,2026-02-26 18:00:00
REV000456,O024816,C02374,R0033,2,The order was delayed for a long time.,Negative,2026-04-20 05:00:00
REV000457,O028057,C01966,R0040,4,The food was fresh and flavorful.,Positive,2026-04-17 19:00:00
