review_id,order_id,customer_id,restaurant_id,rating,review_text,sentiment,review_timestamp,cleaned_review
REV000247,O013597,C00592,R0254,4,The food was fresh and flavorful.,Positive,2026-04-27 11:00:00,food fresh flavorful
REV000248,O020317,C04267,R0033,2,The food was delicious and fresh.,Positive,2026-05-14 03:00:00,food delicious fresh
REV000249,O032427,C03378,R0294,5,Delivery was fast and the food arrived hot.,Positive,2026-02-07 14:00:00,delivery fast food arrived hot
REV000250,O020937,C03325,R0256,5,Everything was perfect and well packed.,Positive,2026-02-10 15:00:00,everything perfect well packed
REV000251,O037109,C04426,R0079,5,Fast delivery and great packaging.,Positive,2026-06-17 15:00:00,fast delivery great packaging
REV000252,O040489,C04956,R0165,4,Fast delivery and great packaging.,Positive,2026-03-25 09:00:00,fast delivery great packaging
REV000253,O006049,C04967,R0212,4,Fast delivery and great packaging.,Positive,2026-06-18 20:00:00,fast delivery great packaging
REV000254,O036078,C04880,R0191,5,Really tasty food with generous portions.,Positive,2026-05-14 18:00:00,really tasty food generous portion
REV000255,O030817,C00370,R0100,3,Amazing food and excellent quality.,Positive,2026-06-08 16:00:00,amazing food excellent quality
REV000256,O015947,C01412,R0170,4,Delivery was fast and the food arrived hot.,Positive,2026-05-05 06:00:00,delivery fast food arrived hot
REV000257,O049271,C03410,R0012,3,Overall it was satisfactory.,Neutral,2026-02-26 12:00:00,overall satisfactory
REV000258,O018444,C00699,R0152,5,Amazing food and excellent quality.,Positive,2026-05-02 03:00:00,amazing food excellent quality
REV000259,O033621,C03374,R0209,2,The food arrived cold.,Negative,2026-05-02 15:00:00,food arrived cold
REV000260,O010539,C02374,R0038,4,Excellent experience from start to finish.,Positive,2026-03-05 19:00:00,excellent experience start finish
REV000261,O016833,C00886,R0162,5,The food was delicious and fresh.,Positive,2026-02-20 06:00:00,food delicious fresh
REV000262,O038650,C02895,R0094,5,The food was delicious and fresh.,Positive,2026-02-20 09:00:00,food delicious fresh
REV000263,O011462,C00410,R0062,4,Amazing food and excellent quality.,Positive,2026-01-12 17:00:00,amazing food excellent quality
REV000264,O022433,C04617,R0166,3,The food was decent.,Neutral,2026-03-26 21:00:00,food decent
REV000265,O011345,C01420,R0170,1,The order took too long to arrive.,Negative,2026-01-11 22:00:00,order took long arrive
REV000266,O009156,C02879,R0084,3,The food was okay.,Neutral,2026-03-31 03:00:00,food okay
REV000267,O040432,C00811,R0123,4,Delivery was fast and the food arrived hot.,Positive,2026-03-21 17:00:00,delivery fast food arrived hot
REV000268,O044564,C02138,R0060,5,The order arrived quickly and everything was hot.,Positive,2026-02-03 12:00:00,order arrived quickly everything hot
REV000269,O012930,C04267,R0197,3,The order was delayed for a long time.,Negative,2026-05-23 23:00:00,order delayed long time
REV000270,O044204,C03753,R0104,4,Really tasty food with generous portions.,Positive,2026-05-21 19:00:00,really tasty food generous portion
REV000271,O001240,C03082,R0219,3,Overall it was satisfactory.,Neutral,2026-02-05 20:00:00,overall satisfactory
REV000272,O044763,C00085,R0255,4,Delivery was fast and the food arrived hot.,Positive,2026-05-02 14:00:00,delivery fast food arrived hot
REV000273,O025647,C04629,R0031,3,Really tasty food with generous portions.,Positive,2026-06-30 01:00:00,really tasty food generous portion
REV000274,O032581,C03395,R0076,1,My order was missing an item.,Negative,2026-04-16 18:00:00,order missing item
REV000275,O037162,C03464,R0247,4,Great quality and very good service.,Positive,2026-02-15 05:00:00,great quality good service
REV000276,O018900,C03572,R0133,2,The order took too long to arrive.,Negative,2026-05-22 07:00:00,order took long arrive
REV000277,O039360,C01277,R0228,5,Really tasty food with generous portions.,Positive,2026-06-22 05:00:00,really tasty food generous portion
REV000278,O032687,C00956,R0043,4,The food was fresh and flavorful.,Positive,2026-05-04 04:00:00,food fresh flavorful
REV000279,O022938,C04461,R0173,3,The experience was fine.,Neutral,2026-04-02 05:00:00,experience fine
REV000280,O005124,C04390,R0251,4,The food was delicious and fresh.,Positive,2026-03-03 18:00:00,food delicious fresh
REV000281,O024715,C03811,R0271,4,Really tasty food with generous portions.,Positive,2026-01-09 08:00:00,really tasty food generous portion
REV000282,O002293,C02725,R0253,3,Overall it was satisfactory.,Neutral,2026-02-15 02:00:00,overall satisfactory
REV000283,O036980,C00517,R0143,5,The food was fresh and flavorful.,Positive,2026-03-21 06:00:00,food fresh flavorful
REV000284,O018780,C01896,R0214,4,The order arrived quickly and everything was hot.,Positive,2026-01-18 03:00:00,order arrived quickly everything hot
REV000285,O029156,C04049,R0074,5,Delivery was fast and the food arrived hot.,Positive,2026-05-30 09:00:00,delivery fast food arrived hot
REV000286,O015258,C00559,R0011,5,Really tasty food with generous portions.,Positive,2026-01-20 18:00:00,really tasty food generous portion
REV000287,O017481,C03944,R0251,5,Everything was perfect and well packed.,Positive,2026-02-21 16:00:00,everything perfect well packed
REV000288,O016302,C03052,R0139,4,Everything was perfect and well packed.,Positive,2026-02-05 11:00:00,everything perfect well packed
REV000289,O032909,C04902,R0076,5,Amazing food and excellent quality.,Positive,2026-03-08 03:00:00,amazing food excellent quality
REV000290,O022199,C03981,R0137,5,The food was delicious and fresh.,Positive,2026-02-17 06:00:00,food delicious fresh
REV000291,O020107,C00743,R0188,3,The food was acceptable.,Neutral,2026-01-26 02:00:00,food acceptable
REV000292,O019706,C03508,R0230,5,Great quality and very good service.,Positive,2026-05-25 02:00:00,great quality good service
REV000293,O036735,C03429,R0047,3,Everything was perfect and well packed.,Positive,2026-06-17 05:00:00,everything perfect well packed
REV000294,O039984,C00409,R0126,4,Great quality and very good service.,Positive,2026-05-24 06:00:00,great quality good service
REV000295,O007297,C03306,R0046,2,The delivery was very late.,Negative,2026-05-04 23:00:00,delivery late
REV000296,O008926,C00973,R0242,4,Fast delivery and great packaging.,Positive,2026-04-11 04:00:00,fast delivery great packaging
REV000297,O009018,C04170,R0239,4,Really tasty food with generous portions.,Positive,2026-03-17 11:00:00,really tasty food generous portion
REV000298,O046578,C03666,R0052,5,The food was fresh and flavorful.,Positive,2026-01-17 13:00:00,food fresh flavorful
REV000299,O012315,C01679,R0031,5,Excellent experience from start to finish.,Positive,2026-02-02 22:00:00,excellent experience start finish
REV000300,O023622,C04455,R0137,5,Everything was perfect and well packed.,Positive,2026-05-14 01:00:00,everything perfect well packed
REV000301,O012059,C04793,R0180,5,Really tasty food with generous portions.,Positive,2026-02-28 12:00:00,really tasty food generous portion
REV000302,O026773,C02779,R0152,5,Great quality and very good service.,Positive,2026-05-09 22:00:00,great quality good service
REV000303,O038114,C04775,R0242,3,The food was okay.,Neutral,2026-03-24 06:00:00,food okay
REV000304,O030427,C00609,R0271,5,Excellent experience from start to finish.,Positive,2026-05-24 17:00:00,excellent experience start finish
REV000305,O041229,C00903,R0294,4,Everything was perfect and well packed.,Positive,2026-05-31 01:00:00,everything perfect well packed
REV000306,O008584,C04842,R0163,4,Fast delivery and great packaging.,Positive,2026-03-08 18:00:00,fast delivery great packaging
REV000307,O014208,C04893,R0030,5,The food was delicious and fresh.,Positive,2026-06-14 20:00:00,food delicious fresh
REV000308,O016370,C03844,R0053,3,Overall it was satisfactory.,Neutral,2026-02-28 22:00:00,overall satisfactory
REV000309,O038343,C03759,R0064,4,Amazing food and excellent quality.,Positive,2026-01-25 23:00:00,amazing food excellent quality
REV000310,O006080,C02700,R0074,3,The experience was fine.,Neutral,2026-03-23 12:00:00,experience fine
REV000311,O026703,C04965,R0187,3,The order was okay overall.,Neutral,2026-04-14 00:00:00,order okay overall
REV000312,O013410,C00371,R0228,4,Fast delivery and great packaging.,Positive,2026-04-12 04:00:00,fast delivery great packaging
REV000313,O008832,C02895,R0119,5,The food was fresh and flavorful.,Positive,2026-06-23 13:00:00,food fresh flavorful
REV000314,O006394,C00860,R0269,3,The order was okay overall.,Neutral,2026-04-06 05:00:00,order okay overall
REV000315,O017686,C03776,R0095,2,The packaging was damaged.,Negative,2026-06-26 10:00:00,packaging damaged
REV000316,O011547,C02803,R0091,5,The food was delicious and fresh.,Positive,2026-04-03 12:00:00,food delicious fresh
REV000317,O007244,C04315,R0162,4,Delivery was fast and the food arrived hot.,Positive,2026-06-10 10:00:00,delivery fast food arrived hot
REV000318,O040892,C01255,R0282,4,Great quality and very good service.,Positive,2026-04-26 16:00:00,great quality good service
REV000319,O044809,C01867,R0146,5,The food was delicious and fresh.,Positive,2026-05-22 03:00:00,food delicious fresh
REV000320,O000696,C04931,R0090,4,Great quality and very good service.,Positive,2026-03-15 20:00:00,great quality good service
REV000321,O039255,C03881,R0061,5,Really tasty food with generous portions.,Positive,2026-05-31 12:00:00,really tasty food generous portion
REV000322,O042608,C00651,R0253,5,Everything was perfect and well packed.,Positive,2026-01-04 13:00:00,everything perfect well packed
REV000323,O041063,C03284,R0237,5,The order arrived quickly and everything was hot.,Positive,2026-01-08 16:00:00,order arrived quickly everything hot
REV000324,O037972,C02245,R0137,5,The food was delicious and fresh.,Positive,2026-02-03 09:00:00,food delicious fresh
REV000325,O033863,C04672,R0286,4,Fast delivery and great packaging.,Positive,2026-05-23 14:00:00,fast delivery great packaging
REV000326,O036403,C02386,R0157,4,The food arrived cold.,Negative,2026-04-12 06:00:00,food arrived cold
REV000327,O015747,C00939,R0123,5,Delivery was fast and the food arrived hot.,Positive,2026-01-12 23:00:00,delivery fast food arrived hot
REV000328,O019482,C04703,R0058,4,Delivery was fast and the food arrived hot.,Positive,2026-06-11 19:00:00,delivery fast food arrived hot
REV000329,O023905,C04410,R0198,4,The food was fresh and flavorful.,Positive,2026-01-29 08:00:00,food fresh flavorful
REV000330,O038010,C01617,R0144,3,The food was acceptable.,Neutral,2026-05-18 19:00:00,food acceptable
REV000331,O022987,C03305,R0208,4,Excellent experience from start to finish.,Positive,2026-03-05 18:00:00,excellent experience start finish
REV000332,O043595,C00367,R0039,3,Great quality and very good service.,Positive,2026-04-26 20:00:00,great quality good service
REV000333,O000449,C04113,R0024,4,Great quality and very good service.,Positive,2026-05-19 05:00:00,great quality good service
REV000334,O027071,C02245,R0132,5,The food was cold and the delivery was late.,Negative,2026-05-19 10:00:00,food cold delivery late
REV000335,O000927,C00365,R0035,5,The order arrived quickly and everything was hot.,Positive,2026-02-08 11:00:00,order arrived quickly everything hot
REV000336,O020930,C03253,R0159,4,Great quality and very good service.,Positive,2026-06-06 00:00:00,great quality good service
REV000337,O027856,C02290,R0179,4,Delivery was fast and the food arrived hot.,Positive,2026-03-01 18:00:00,delivery fast food arrived hot
REV000338,O038777,C00857,R0009,4,The food was fresh and flavorful.,Positive,2026-06-28 20:00:00,food fresh flavorful
REV000339,O043623,C00047,R0046,5,Excellent experience from start to finish.,Positive,2026-05-09 22:00:00,excellent experience start finish
REV000340,O030268,C02716,R0226,3,The experience was fine.,Neutral,2026-01-07 13:00:00,experience fine
REV000341,O020580,C02827,R0295,1,The food arrived cold.,Negative,2026-06-11 09:00:00,food arrived cold
REV000342,O020623,C03008,R0170,1,The food was cold and the delivery was late.,Negative,2026-06-24 23:00:00,food cold delivery late
REV000343,O018743,C02428,R0269,5,Really tasty food with generous portions.,Positive,2026-02-26 01:00:00,really tasty food generous portion
REV000344,O023977,C03664,R0003,1,The food arrived cold.,Negative,2026-03-01 18:00:00,food arrived cold
REV000345,O043384,C04774,R0239,1,Great quality and very good service.,Positive,2026-02-23 18:00:00,great quality good service
REV000346,O045566,C04772,R0210,3,The food was okay.,Neutral,2026-04-06 04:00:00,food okay
REV000347,O048099,C02648,R0157,4,Everything was perfect and well packed.,Positive,2026-06-23 22:00:00,everything perfect well packed
REV000348,O002452,C03257,R0100,5,I received the wrong item.,Negative,2026-03-14 02:00:00,received wrong item
REV000349,O035741,C04248,R0048,5,Great quality and very good service.,Positive,2026-02-08 23:00:00,great quality good service
REV000350,O006096,C00553,R0293,5,Great quality and very good service.,Positive,2026-06-10 06:00:00,great quality good service
REV000351,O001047,C00815,R0084,4,Great quality and very good service.,Positive,2026-05-03 15:00:00,great quality good service
REV000352,O048831,C00599,R0209,4,Really tasty food with generous portions.,Positive,2026-04-06 17:00:00,really tasty food generous portion
REV000353,O040015,C04597,R0016,5,Everything was perfect and well packed.,Positive,2026-01-06 15:00:00,everything perfect well packed
REV000354,O034318,C04069,R0074,4,Delivery was fast and the food arrived hot.,Positive,2026-04-20 07:00:00,delivery fast food arrived hot
REV000355,O023346,C04865,R0084,4,The food was delicious and fresh.,Positive,2026-06-16 03:00:00,food delicious fresh
REV000356,O030573,C00624,R0209,4,Great quality and very good service.,Positive,2026-05-18 16:00:00,great quality good service
REV000357,O027760,C00341,R0144,5,Amazing food and excellent quality.,Positive,2026-04-29 08:00:00,amazing food excellent quality
REV000358,O027100,C03874,R0255,5,Very poor experience with the delivery.,Negative,2026-01-12 07:00:00,poor experience delivery
REV000359,O004899,C02097,R0118,4,The order arrived quickly and everything was hot.,Positive,2026-04-23 09:00:00,order arrived quickly everything hot
REV000360,O012242,C00087,R0047,4,Fast delivery and great packaging.,Positive,2026-03-06 17:00:00,fast delivery great packaging
REV000361,O020155,C01780,R0159,3,The order was okay overall.,Neutral,2026-03-25 17:00:00,order okay overall
REV000362,O024438,C03788,R0244,4,Amazing food and excellent quality.,Positive,2026-01-23 15:00:00,amazing food excellent quality
